Date,Baseline_NAV,Gamma_Only_NAV,Full_NAV,Baseline_Return,Gamma_Only_Return,Full_Gross_Return,Full_Net_Return,SPY_Return,Combined_Regime,DDH_State,Gamma_Regime,Base_Gamma,Adjusted_Gamma,Gamma_Beliefs,Conviction_Csys,Portfolio_DD_pct,God_Mode,VIX,Hedge_Payout_bps,Hedge_Cost_bps,Hedge_Net_Impact
2025-06-05,2.4422368471038145,2.50739082571312,2.809753858939127,0.002503595548847662,0.002503595548847662,0.002503595548847662,0.002503595548847662,-0.004832933206135648,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1851948962353476,1.1851948962353476,"{'CRISIS': 0.22968970161610203, 'DEFENSIVE': 0.2470410880474893, 'GROWTH': 0.2834247440991653, 'EUPHORIA': 0.2398444662372434}",0.7090792059898376,0.0,False,18.479999542236328,0.0,0.0,0.0
2025-06-06,2.477563583925766,2.543660008988602,2.8503966963555363,0.014464910257923813,0.014464910257923813,0.014464910257923813,0.014464910257923813,0.010269041453009553,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1854830028949466,1.1854830028949466,"{'CRISIS': 0.22971928883894266, 'DEFENSIVE': 0.24701421460860684, 'GROWTH': 0.2831729615858554, 'EUPHORIA': 0.24009353496659508}",0.7109126448631287,0.0,False,16.770000457763672,0.0,0.0,0.0
2025-06-09,2.5381227026688387,2.605834723504813,2.9200689796904165,0.024443012940606315,0.024443012940606315,0.024443012940606315,0.024443012940606315,0.000901294345408088,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1856150585158594,1.1856150585158594,"{'CRISIS': 0.22964954458197578, 'DEFENSIVE': 0.246993758405049, 'GROWTH': 0.2832231686951675, 'EUPHORIA': 0.24013352831780777}",0.7047275304794312,0.0,False,17.15999984741211,0.0,0.0,0.0
2025-06-10,2.5401654850747177,2.607932003246335,2.9224191676972424,0.00080483989356837,0.00080483989356837,0.00080483989356837,0.00080483989356837,0.005669725186957297,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.185696460279859,1.185696460279859,"{'CRISIS': 0.22965130065144063, 'DEFENSIVE': 0.2469851390599604, 'GROWTH': 0.28316576172753916, 'EUPHORIA': 0.24019779856105988}",0.7073402404785156,0.0,False,16.950000762939453,0.0,0.0,0.0
2025-06-11,2.550514651992776,2.6185572651716416,2.9343257162858047,0.00407420972329036,0.00407420972329036,0.00407420972329036,0.00407420972329036,-0.0028521096709569482,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1856593430892794,1.1856593430892794,"{'CRISIS': 0.22965389741507458, 'DEFENSIVE': 0.24699200785734873, 'GROWTH': 0.28318105639049507, 'EUPHORIA': 0.24017303833708167}",0.7080562114715576,0.0,False,17.260000228881836,0.0,0.0,0.0
2025-06-12,2.5706955751593896,2.6392765748743003,2.9575435408844264,0.007912490583359588,0.007912490583359588,0.007912490583359588,0.007912490583359588,0.003974356900525722,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1854443815426572,1.1854443815426572,"{'CRISIS': 0.22966610762566303, 'DEFENSIVE': 0.24702422585876158, 'GROWTH': 0.28328679379103094, 'EUPHORIA': 0.24002287272454442}",0.709874153137207,0.0,False,18.020000457763672,0.0,0.0,0.0
2025-06-13,2.5298526990835404,2.5973440928180387,2.9105544747746515,-0.015887869598607288,-0.015887869598607288,-0.015887869598607288,-0.015887869598607288,-0.01118010433553962,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.184665144272197,1.184665144272197,"{'CRISIS': 0.22967920367873182, 'DEFENSIVE': 0.24713448376998404, 'GROWTH': 0.28373757372635283, 'EUPHORIA': 0.23944873882493128}",0.7075507044792175,0.0,False,20.81999969482422,0.0,0.0,0.0
2025-06-16,2.552999344240113,2.6211082440224778,2.9371843143937286,0.009149404297316647,0.009149404297316647,0.009149404297316647,0.009149404297316647,0.00951427176859676,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1847760733981585,1.1847760733981585,"{'CRISIS': 0.2299329752603067, 'DEFENSIVE': 0.24702297258050074, 'GROWTH': 0.28335644427184614, 'EUPHORIA': 0.2396876078873464}",0.7095792293548584,-1.5887869598607256,False,19.110000610351562,0.0,0.0,0.0
2025-06-17,2.5552035767753045,2.6233712810588043,2.9397202481542477,0.0008633893855728503,0.0008633893855728503,0.0008633893855728503,0.0008633893855728503,-0.008545152297069647,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1841880101568363,1.1841880101568363,"{'CRISIS': 0.22994628942004325, 'DEFENSIVE': 0.24711238228625046, 'GROWTH': 0.2836805223126605, 'EUPHORIA': 0.23926080598104577}",0.7062561511993408,-0.6883829843671389,False,21.600000381469727,0.0,0.0,0.0
2025-06-18,2.563369506118466,2.6317550610114924,2.9491150173433955,0.0031958038167225456,0.0031958038167225456,0.0031958038167225456,0.0031958038167225456,-0.0001506376340618676,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1842276696842602,1.1842276696842602,"{'CRISIS': 0.22992525787039317, 'DEFENSIVE': 0.24711529749944877, 'GROWTH': 0.2836814147932684, 'EUPHORIA': 0.23927802983688964}",0.7096874117851257,-0.6026383883717497,False,20.139999389648438,0.0,0.0,0.0
2025-06-20,2.5307619763908615,2.5982776278194084,2.911600583560588,-0.012720573311718953,-0.012720573311718953,-0.012720573311718953,-0.012720573311718953,-0.0023485286607058953,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1841219251249278,1.1841219251249278,"{'CRISIS': 0.22985669566984346, 'DEFENSIVE': 0.24715310308267613, 'GROWTH': 0.2838353737869434, 'EUPHORIA': 0.239154827460537}",0.7081106901168823,-0.2849839207611591,False,20.6200008392334,0.0,0.0,0.0
2025-06-23,2.5604734120631965,2.628781704977987,2.945783108131849,0.011740114617458774,0.011740114617458774,0.011740114617458774,0.011740114617458774,0.00987743408381525,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1843180697251572,1.1843180697251572,"{'CRISIS': 0.23003978060401642, 'DEFENSIVE': 0.24706248185949936, 'GROWTH': 0.28347974784413155, 'EUPHORIA': 0.23941798969235267}",0.7104247808456421,-1.5534160930763425,False,19.829999923706055,0.0,0.0,0.0
2025-06-24,2.5742015995476417,2.6428761329582167,2.961577165045863,0.005361581737098832,0.005361581737098832,0.005361581737098832,0.005361581737098832,0.011047192108078807,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1849348363354342,1.1849348363354342,"{'CRISIS': 0.22991218850883746, 'DEFENSIVE': 0.24701098897281712, 'GROWTH': 0.28328122491397567, 'EUPHORIA': 0.23979559760436975}",0.7086019515991211,-0.3976419143117904,False,17.479999542236328,0.0,0.0,0.0
2025-06-25,2.624830273721629,2.6948554785701777,3.0198246330594705,0.019667719180535163,0.019667719180535163,0.019667719180535163,0.019667719180535163,0.000560355916550126,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1853880770554044,1.1853880770554044,"{'CRISIS': 0.22979768447469562, 'DEFENSIVE': 0.24699081290149663, 'GROWTH': 0.2831453938228515, 'EUPHORIA': 0.2400661088009563}",0.708174467086792,0.0,False,16.760000228881836,0.0,0.0,0.0
2025-06-26,2.678164976439683,2.7496130441379782,3.0811853429984497,0.020319295785336026,0.020319295785336026,0.020319295785336026,0.020319295785336026,0.007823805236792936,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1856787280265162,1.1856787280265162,"{'CRISIS': 0.22971815995152528, 'DEFENSIVE': 0.24696935144191162, 'GROWTH': 0.28308296028374685, 'EUPHORIA': 0.24022952832281627}",0.7059376239776611,0.0,False,16.59000015258789,0.0,0.0,0.0
2025-06-27,2.6333691391613185,2.703622143806134,3.029648459175509,-0.01672631733759568,-0.01672631733759568,-0.01672631733759568,-0.01672631733759568,0.0049683437757206406,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1858519504708214,1.1858519504708214,"{'CRISIS': 0.22971686240028744, 'DEFENSIVE': 0.2469586103645125, 'GROWTH': 0.28295799379664366, 'EUPHORIA': 0.2403665334385564}",0.7084058523178101,0.0,False,16.31999969482422,0.0,0.0,0.0
2025-06-30,2.645307743099562,2.7158792457420384,3.0433836292617378,0.004533585421315334,0.004533585421315334,0.004533585421315334,0.004533585421315334,0.004781161580480697,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.185922103156871,1.185922103156871,"{'CRISIS': 0.22996343255794044, 'DEFENSIVE': 0.2468539854180106, 'GROWTH': 0.2826131441012, 'EUPHORIA': 0.24056943792284904}",0.7087327241897583,-1.672631733759567,False,16.729999542236328,0.0,0.0,0.0
2025-07-01,2.630644796489419,2.700825121138279,3.0265141471432755,-0.0055430021888349555,-0.0055430021888349555,-0.0055430021888349555,-0.0055430021888349555,-0.0003235926031718295,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1859088040557653,1.1859088040557653,"{'CRISIS': 0.23002460550471535, 'DEFENSIVE': 0.24683504347150614, 'GROWTH': 0.2825420676983328, 'EUPHORIA': 0.24059828332544575}",0.7094754576683044,-1.2268562104714305,False,16.829999923706055,0.0,0.0,0.0
2025-07-02,2.718725347303634,2.791255484310149,3.12784939144655,0.03348249483615487,0.03348249483615487,0.03348249483615487,0.03348249483615487,0.0045333530513420595,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.185980562064268,1.185980562064268,"{'CRISIS': 0.23012782610196647, 'DEFENSIVE': 0.24678162536176174, 'GROWTH': 0.2823776102700488, 'EUPHORIA': 0.24071293826622303}",0.7081348896026611,-1.7743559626948975,False,16.639999389648438,0.0,0.0,0.0
2025-07-03,2.7002209590485116,2.772257436106368,3.106560393056081,-0.006806273488962182,-0.006806273488962182,-0.006806273488962182,-0.006806273488962182,0.007881389252041293,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186050650291469,1.186050650291469,"{'CRISIS': 0.22985939466036, 'DEFENSIVE': 0.246851553318029, 'GROWTH': 0.2827006084595699, 'EUPHORIA': 0.24058844356204107}",0.7034369111061096,0.0,False,16.3799991607666,0.0,0.0,0.0
2025-07-07,2.678001990350909,2.749445709907395,3.0809978301483225,-0.008228574266541574,-0.008228574266541574,-0.008228574266541574,-0.008228574266541574,-0.007452138445489531,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1857429335305874,1.1857429335305874,"{'CRISIS': 0.22986438964859102, 'DEFENSIVE': 0.2468960673161683, 'GROWTH': 0.2828774011181605, 'EUPHORIA': 0.24036214191708016}",0.7087699174880981,-0.6806273488962186,False,17.790000915527344,0.0,0.0,0.0
2025-07-08,2.6717466522930464,2.7430234919817997,3.0738011652270267,-0.002335822781462188,-0.002335822781462188,-0.002335822781462188,-0.002335822781462188,-0.0005476091081725309,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1858279234287386,1.1858279234287386,"{'CRISIS': 0.230024201072697, 'DEFENSIVE': 0.24683989032846898, 'GROWTH': 0.2826025354893642, 'EUPHORIA': 0.24053337310946982}",0.7100512981414795,-1.4978841828621423,False,16.809999465942383,0.0,0.0,0.0
2025-07-09,2.6883282927584364,2.7600474973429083,3.092878073488574,0.006206292221292137,0.006206292221292137,0.006206292221292137,0.006206292221292137,0.005996621705197658,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1860770781071799,1.1860770781071799,"{'CRISIS': 0.2301436718428448, 'DEFENSIVE': 0.24677033210343496, 'GROWTH': 0.28228601070169607, 'EUPHORIA': 0.24079998535202424}",0.7085497379302979,-1.727967669010032,False,15.9399995803833,0.0,0.0,0.0
2025-07-10,2.727853190409839,2.80062683995495,3.1383508268097358,0.014702407350274543,0.014702407350274543,0.014702407350274543,0.014702407350274543,0.0028202028468595763,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1862329493873238,1.1862329493873238,"{'CRISIS': 0.2300951198109276, 'DEFENSIVE': 0.24676474798369863, 'GROWTH': 0.2822539715496737, 'EUPHORIA': 0.24088616065570018}",0.7067245244979858,-1.1180627191836334,False,15.779999732971191,0.0,0.0,0.0
2025-07-11,2.8096776633940803,2.8846342256934783,3.232488555095906,0.029995922534213692,0.029995922534213692,0.029995922534213692,0.029995922534213692,-0.003515266022106389,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1861346294421637,1.1861346294421637,"{'CRISIS': 0.22988017757997545, 'DEFENSIVE': 0.24685293401149472, 'GROWTH': 0.2825903377167087, 'EUPHORIA': 0.2406765506918212}",0.7065463066101074,0.0,False,16.399999618530273,0.0,0.0,0.0
2025-07-14,2.785781841395993,2.8601009111126543,3.2049967996786255,-0.00850482683811537,-0.00850482683811537,-0.00850482683811537,-0.00850482683811537,0.0019081371492402077,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.185898854706391,1.185898854706391,"{'CRISIS': 0.2297625529489203, 'DEFENSIVE': 0.24692242271918588, 'GROWTH': 0.28289243803294295, 'EUPHORIA': 0.24042258629895097}",0.7074772715568542,0.0,False,17.200000762939453,0.0,0.0,0.0
2025-07-15,2.782562122632519,2.8567952967130985,3.2012925654922078,-0.0011557684509354753,-0.0011557684509354753,-0.0011557684509354753,-0.0011557684509354753,-0.004273317857587777,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1857660282841613,1.1857660282841613,"{'CRISIS': 0.22984970388302528, 'DEFENSIVE': 0.2469081789981492, 'GROWTH': 0.2828659025639164, 'EUPHORIA': 0.24037621455490915}",0.7089505791664124,-0.850482683811544,False,17.3799991607666,0.0,0.0,0.0
2025-07-16,2.835811286957218,2.911465041894847,3.2625548648977856,0.019136738724209162,0.019136738724209162,0.019136738724209162,0.019136738724209162,0.0033432619517372864,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.185758835982044,1.185758835982044,"{'CRISIS': 0.2299095105855392, 'DEFENSIVE': 0.24688573250224155, 'GROWTH': 0.2827977908129259, 'EUPHORIA': 0.24040696609929338}",0.7085224390029907,-0.9650765678510759,False,17.15999984741211,0.0,0.0,0.0
2025-07-17,2.8762835732936485,2.9530170476210493,3.309117573526447,0.01427185459151514,0.01427185459151514,0.01427185459151514,0.01427185459151514,0.006119641699551259,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1858481671383738,1.1858481671383738,"{'CRISIS': 0.22980724975525763, 'DEFENSIVE': 0.24692248532605665, 'GROWTH': 0.2828526344004598, 'EUPHORIA': 0.24041763051822596}",0.7084991931915283,0.0,False,16.520000457763672,0.0,0.0,0.0
2025-07-18,2.8478149006862523,2.9237888879523157,3.276364827693313,-0.009897728051478658,-0.009897728051478658,-0.009897728051478658,-0.009897728051478658,-0.0007323729567987325,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1859154537078396,1.1859154537078396,"{'CRISIS': 0.22976051806381897, 'DEFENSIVE': 0.2469381010882045, 'GROWTH': 0.2828575120701418, 'EUPHORIA': 0.24044386877783475}",0.7085766196250916,0.0,False,16.40999984741211,0.0,0.0,0.0
2025-07-21,2.8775733483591224,2.9543412312972714,3.3106014388082587,0.01044957228986304,0.01044957228986304,0.01044957228986304,0.01044957228986304,0.00189619482624237,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1859545784621042,1.1859545784621042,"{'CRISIS': 0.22987000184694678, 'DEFENSIVE': 0.24688243751096495, 'GROWTH': 0.28271232183648315, 'EUPHORIA': 0.2405352388056052}",0.7077353596687317,-0.9897728051478691,False,16.649999618530273,0.0,0.0,0.0
2025-07-22,2.8959178443043916,2.973175121585204,3.3317064836910424,0.006374988132180902,0.006374988132180902,0.006374988132180902,0.006374988132180902,0.00014312186670739635,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1859508239770704,1.1859508239770704,"{'CRISIS': 0.22978762322831547, 'DEFENSIVE': 0.2469201715986084, 'GROWTH': 0.282806732402733, 'EUPHORIA': 0.24048547277034313}",0.7084587812423706,0.0,False,16.5,0.0,0.0,0.0
2025-07-23,2.8855247634398133,2.9625047741773995,3.3197494128196627,-0.0035888728283570434,-0.0035888728283570434,-0.0035888728283570434,-0.0035888728283570434,0.008507406668075479,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186180645107392,1.186180645107392,"{'CRISIS': 0.22979139490894956, 'DEFENSIVE': 0.24691060615737184, 'GROWTH': 0.28262344532826045, 'EUPHORIA': 0.24067455360541812}",0.7085754871368408,0.0,False,15.369999885559082,0.0,0.0,0.0
2025-07-24,2.871161377739428,2.947758202167386,3.303224570666475,-0.004977737804357924,-0.004977737804357924,-0.004977737804357924,-0.004977737804357924,0.0003311188089325512,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1863109034997428,1.1863109034997428,"{'CRISIS': 0.2298415040642685, 'DEFENSIVE': 0.24688084735809418, 'GROWTH': 0.28247014798207287, 'EUPHORIA': 0.24080750059556444}",0.7083253860473633,-0.3588872828357007,False,15.390000343322754,0.0,0.0,0.0
2025-07-25,2.8358189000639014,2.9114728581039406,3.2625636236534765,-0.012309470986041505,-0.012309470986041505,-0.012309470986041505,-0.012309470986041505,0.0042243586394272725,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1864879199357365,1.1864879199357365,"{'CRISIS': 0.22995685995546072, 'DEFENSIVE': 0.24682181351765242, 'GROWTH': 0.28220461873225855, 'EUPHORIA': 0.24101670779462833}",0.7080904245376587,-0.8548746164762233,False,14.930000305175781,0.0,0.0,0.0
2025-07-28,2.8405022820144676,2.916281183287506,3.2679517785836976,0.0016515095341457415,0.0016515095341457415,0.0016515095341457415,0.0016515095341457415,-0.0002510907174575472,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186594089266866,1.186594089266866,"{'CRISIS': 0.23019464014516983, 'DEFENSIVE': 0.24671942857450213, 'GROWTH': 0.281842323435172, 'EUPHORIA': 0.24124360784515608}",0.7085537910461426,-2.0752986607921633,False,15.029999732971191,0.0,0.0,0.0
2025-07-29,2.850899826711604,2.9269561136139646,3.2799139850219947,0.003660459899283219,0.003660459899283219,0.003660459899283219,0.003660459899283219,-0.002637596564339706,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1864766133673046,1.1864766133673046,"{'CRISIS': 0.23023831226671304, 'DEFENSIVE': 0.24669510512978504, 'GROWTH': 0.28189866658277934, 'EUPHORIA': 0.24116791602072257}",0.7070673704147339,-1.9135750829020797,False,15.979999542236328,0.0,0.0,0.0
2025-07-30,2.770538883899999,2.8444513020964313,3.187460024448655,-0.028187922303919782,-0.028187922303919782,-0.028187922303919782,-0.028187922303919782,-0.001259379760541024,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1864857385963372,1.1864857385963372,"{'CRISIS': 0.23024056132377782, 'DEFENSIVE': 0.24669790257868357, 'GROWTH': 0.2818825096598774, 'EUPHORIA': 0.2411790264376612}",0.70856773853302,-1.5545336578289806,False,15.479999542236328,0.0,0.0,0.0
2025-07-31,2.7652196850494373,2.8389901976937773,3.1811885886826072,-0.0019199148878481134,-0.0019199148878481134,-0.0019199148878481134,-0.001967533935467161,-0.003751265515138158,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1863238014141888,1.06769142127277,"{'CRISIS': 0.23063796874099513, 'DEFENSIVE': 0.24657231756153586, 'GROWTH': 0.28148771999058664, 'EUPHORIA': 0.24130199370688243}",0.7083282470703125,-4.329506814255247,False,16.719999313354492,0.0,0.4771292441699845,-0.0001517838106880312
2025-08-01,2.7676829726305496,2.841519200844843,3.1916920853089823,0.0008908108077018556,0.0008908108077018556,0.0008908108077018556,0.0033017522644656645,-0.016390403362552375,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1854393490370192,1.0668954141333173,"{'CRISIS': 0.23092303754204502, 'DEFENSIVE': 0.24661458930080515, 'GROWTH': 0.2816352072491266, 'EUPHORIA': 0.24082716590802317}",0.7078931331634521,-4.517741756221076,False,20.3799991607666,24.504696606318607,0.4746233873465364,0.00766965945023885
2025-08-04,2.8106046889333043,2.8855859824139665,3.241037424472295,0.015508176596526832,0.015508176596526832,0.015508176596526832,0.015460557548907784,0.015199884599081948,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.185745320034998,1.0671707880314982,"{'CRISIS': 0.23084311735528765, 'DEFENSIVE': 0.2465284729756311, 'GROWTH': 0.2816631026080582, 'EUPHORIA': 0.24096530706102304}",0.6986292600631714,-4.202482993848386,False,17.520000457763672,0.0,0.4689403962078965,-0.00015198533739566584
2025-08-05,2.794516084067077,2.8690681658525055,3.2224849148702495,-0.0057242503471141605,-0.0057242503471141605,-0.0057242503471141605,-0.0057242503471141605,-0.005069968088280641,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1856713228251612,1.1856713228251612,"{'CRISIS': 0.23067429964939734, 'DEFENSIVE': 0.24660583555465382, 'GROWTH': 0.28191177532693523, 'EUPHORIA': 0.24080808946901358}",0.7081754207611084,-2.7213999691323147,False,17.850000381469727,0.0,0.0,0.0
2025-08-06,2.8022506513270797,2.8770090758472056,3.2314039998096833,0.002767766234769996,0.002767766234769996,0.002767766234769996,0.002767766234769996,0.0076596390258989455,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1858845793501236,1.1858845793501236,"{'CRISIS': 0.23068479053041768, 'DEFENSIVE': 0.24658211700105098, 'GROWTH': 0.2817523826508004, 'EUPHORIA': 0.2409807098177309}",0.7080675363540649,-3.27824702912579,False,16.770000457763672,0.0,0.0,0.0
2025-08-07,2.834493038394487,2.9101116251055954,3.268584177993848,0.011505889757626897,0.011505889757626897,0.011505889757626897,0.011505889757626897,-0.0008375739109987013,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186041495032323,1.186041495032323,"{'CRISIS': 0.23063459525971777, 'DEFENSIVE': 0.24657560586873084, 'GROWTH': 0.281723953538091, 'EUPHORIA': 0.2410658453334604}",0.7066693305969238,-3.0105438270852316,False,16.56999969482422,0.0,0.0,0.0
2025-08-08,2.822626502461405,2.897928513804622,3.2549003300982693,-0.00418647559628625,-0.00418647559628625,-0.00418647559628625,-0.00418647559628625,0.007797501094690906,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1863585007789859,1.1863585007789859,"{'CRISIS': 0.23048678753738763, 'DEFENSIVE': 0.24660584582107856, 'GROWTH': 0.2816828829822601, 'EUPHORIA': 0.24122448365927374}",0.7072762250900269,-1.8945938367074973,False,15.149999618530273,0.0,0.0,0.0
2025-08-11,2.8193463457511316,2.8945608490951185,3.2511178306603408,-0.0011620937830111996,-0.0011620937830111996,-0.0011620937830111996,-0.0011620937830111996,-0.0019774524562664597,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186303352013947,1.186303352013947,"{'CRISIS': 0.23045100178966882, 'DEFENSIVE': 0.2466249867110576, 'GROWTH': 0.28176414108147685, 'EUPHORIA': 0.2411598704177967}",0.708240270614624,-2.30530972547387,False,16.25,0.0,0.0,0.0
2025-08-12,2.8269149090653936,2.902331326491901,3.2598454888214463,0.0026845099487928293,0.0026845099487928293,0.0026845099487928293,0.0026845099487928293,0.010645981233063928,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1865755340705078,1.1865755340705078,"{'CRISIS': 0.2304963307072622, 'DEFENSIVE': 0.2465922708307673, 'GROWTH': 0.2815060198292146, 'EUPHORIA': 0.2414053786327559}",0.7078156471252441,-2.418840117675108,False,14.729999542236328,0.0,0.0,0.0
2025-08-13,2.85057546054063,2.9266230940044067,3.287129558017246,0.008369743071983248,0.008369743071983248,0.008369743071983248,0.008369743071983248,0.0034231846065959637,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186776715379287,1.186776715379287,"{'CRISIS': 0.2304632611486371, 'DEFENSIVE': 0.24657914624481242, 'GROWTH': 0.2814197768571398, 'EUPHORIA': 0.24153781574941063}",0.7054420709609985,-2.15688252315626,False,14.489999771118164,0.0,0.0,0.0
2025-08-14,2.8320774508717927,2.907631594554794,3.265798653016263,-0.0064892194312685765,-0.0064892194312685765,-0.0064892194312685765,-0.0064892194312685765,9.299781650273786e-05,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186776718476168,1.186776718476168,"{'CRISIS': 0.23032392302703042, 'DEFENSIVE': 0.24663294527301044, 'GROWTH': 0.28159004570470436, 'EUPHORIA': 0.24145308599525478}",0.7065145969390869,-1.33796076851319,False,14.829999923706055,0.0,0.0,0.0
2025-08-15,2.805532497101131,2.88037847468132,3.235188446984673,-0.009372961803177548,-0.009372961803177548,-0.009372961803177548,-0.009372961803177548,-0.002341290236613225,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.18674756904179,1.18674756904179,"{'CRISIS': 0.23033899391848947, 'DEFENSIVE': 0.246626244979816, 'GROWTH': 0.2815973157299025, 'EUPHORIA': 0.24143744537179204}",0.7066599130630493,-1.97820039062274,False,15.09000015258789,0.0,0.0,0.0
2025-08-18,2.8028413314704004,2.877615514151521,3.23208514022688,-0.0009592352373430605,-0.0009592352373430605,-0.0009592352373430605,-0.0009592352373430605,-0.00021751572051942336,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.186766721568434,1.186766721568434,"{'CRISIS': 0.23049718440228495, 'DEFENSIVE': 0.24656984508370414, 'GROWTH': 0.28138063923958423, 'EUPHORIA': 0.24155233127442668}",0.7074874639511108,-2.8969549742401606,False,14.989999771118164,0.0,0.0,0.0
2025-08-19,2.7404955144271144,2.8136064358095467,3.1601913135737685,-0.022243791092726253,-0.022243791092726253,-0.022243791092726253,-0.022243791092726253,-0.005425239851328145,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1866679285204234,1.1866679285204234,"{'CRISIS': 0.23057300993398952, 'DEFENSIVE': 0.2465495527461009, 'GROWTH': 0.28135608283934, 'EUPHORIA': 0.24152135448056958}",0.7076795101165771,-2.9900996366821775,False,15.569999694824219,0.0,0.0,0.0
2025-08-20,2.7718042265970926,2.84575040159771,3.1961443430272523,0.011424471233452606,0.011424471233452606,0.011424471233452606,0.011376852185833558,-0.0026570426982367445,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1866492384717424,1.0679843146245682,"{'CRISIS': 0.23092713055644065, 'DEFENSIVE': 0.24642813896464927, 'GROWTH': 0.2809146752260454, 'EUPHORIA': 0.24173005525286465}",0.7065080404281616,-5.147967594290006,False,15.6899995803833,0.0,0.47083386886036765,-0.00015048530064636992
2025-08-21,2.7642804852282903,2.8380259419059546,3.1873165822364324,-0.002714384117250174,-0.002714384117250174,-0.002714384117250174,-0.0027620031648692214,-0.004011766231477476,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.186436110093641,1.0677924990842769,"{'CRISIS': 0.23092982383254984, 'DEFENSIVE': 0.24644448032939842, 'GROWTH': 0.28106147070741017, 'EUPHORIA': 0.24156422513064152}",0.7073370218276978,-4.068850042084354,False,16.600000381469727,0.0,0.47750935855004606,-0.0001521973496679644
2025-08-22,2.8209252654114354,2.8961818911637773,3.252478310213463,0.020491690508919812,0.020491690508919812,0.020491690508919812,0.020444071461300766,0.015356785247534033,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1867742335961458,1.0680968102365311,"{'CRISIS': 0.23103461723493202, 'DEFENSIVE': 0.2463878936791747, 'GROWTH': 0.2806771754138098, 'EUPHORIA': 0.24190031367208342}",0.7072948813438416,-4.333812181877652,False,14.220000267028809,0.0,0.4666502452295694,-0.00015177698010649678
